Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,responses,type,view_history,trial_category,stimulus,key_press,sensible,critical,Class,practice,order,correct,string,same,version_with_order,item_version,item,source,different_frame,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1294,,html-keyboard-response,200,1607904,0.0-96.0-0.0,p6sjwambv5,p6sjwambv5,,,,,It was a bright orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M2_a_M2_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,681,,html-keyboard-response,201,1608585,0.0-96.0-1.0,p6sjwambv5,p6sjwambv5,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,90,,html-keyboard-response,244,48811,0.0-118.0-0.0,syga9gjmlm,syga9gjmlm,,,,,It was a reddish orange.<p>,88,S,yes,N,main,first,,orange,FALSE,M2_b_M1_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,119,,html-keyboard-response,245,48930,0.0-118.0-1.0,syga9gjmlm,syga9gjmlm,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,3399,,html-keyboard-response,88,156411,0.0-40.0-0.0,6q4hq77m9w,6q4hq77m9w,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2586,,html-keyboard-response,89,158997,0.0-40.0-1.0,6q4hq77m9w,6q4hq77m9w,,,,,It was a bright orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1577,,html-keyboard-response,60,195473,0.0-26.0-0.0,akkvzxhfjv,akkvzxhfjv,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,No,Yes,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1633,,html-keyboard-response,61,197107,0.0-26.0-1.0,akkvzxhfjv,akkvzxhfjv,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_b_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,No,Yes,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,860,,html-keyboard-response,200,331854,0.0-96.0-0.0,jj7a1scfwp,jj7a1scfwp,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_b_M1_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,886,,html-keyboard-response,201,332741,0.0-96.0-1.0,jj7a1scfwp,jj7a1scfwp,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1400,,html-keyboard-response,198,292831,0.0-95.0-0.0,58gx6ndvmy,58gx6ndvmy,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_a_M1_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,24,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,573,,html-keyboard-response,199,293406,0.0-95.0-1.0,58gx6ndvmy,58gx6ndvmy,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,24,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,719,,html-keyboard-response,108,266851,0.0-50.0-0.0,gx5vrosqc0,gx5vrosqc0,,,,,It was a juicy orange.<p>,88,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,927,,html-keyboard-response,109,267780,0.0-50.0-1.0,gx5vrosqc0,gx5vrosqc0,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,3044,,html-keyboard-response,124,364574,0.0-58.0-0.0,nj6f2gbtfr,nj6f2gbtfr,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2097,,html-keyboard-response,125,366693,0.0-58.0-1.0,nj6f2gbtfr,nj6f2gbtfr,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2024,,html-keyboard-response,30,64979,0.0-11.0-0.0,d1yqpp5ft6,d1yqpp5ft6,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,835,,html-keyboard-response,31,65816,0.0-11.0-1.0,d1yqpp5ft6,d1yqpp5ft6,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,804,,html-keyboard-response,92,117804,0.0-42.0-0.0,9gxgaxtm5x,9gxgaxtm5x,,,,,It was a bright orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_a_M1_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,830,,html-keyboard-response,93,118635,0.0-42.0-1.0,9gxgaxtm5x,9gxgaxtm5x,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1174,,html-keyboard-response,166,263796,0.0-79.0-0.0,erhvl6st79,erhvl6st79,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1065,,html-keyboard-response,167,264861,0.0-79.0-1.0,erhvl6st79,erhvl6st79,,,,,It was a reddish orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,975,,html-keyboard-response,80,221356,0.0-36.0-0.0,6hbaze2uc0,6hbaze2uc0,,,,,It was a bright orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M2_a_M2_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,981,,html-keyboard-response,81,222338,0.0-36.0-1.0,6hbaze2uc0,6hbaze2uc0,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1945,,html-keyboard-response,232,420467,0.0-112.0-0.0,rgvk0o8d28,rgvk0o8d28,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,954,,html-keyboard-response,233,421422,0.0-112.0-1.0,rgvk0o8d28,rgvk0o8d28,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1022,,html-keyboard-response,158,273219,0.0-75.0-0.0,5npfhfl3pe,5npfhfl3pe,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,846,,html-keyboard-response,159,274067,0.0-75.0-1.0,5npfhfl3pe,5npfhfl3pe,,,,,It was a reddish orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_b_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,23,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1245,,html-keyboard-response,166,358432,0.0-79.0-0.0,saqatrabon,saqatrabon,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,891,,html-keyboard-response,167,359324,0.0-79.0-1.0,saqatrabon,saqatrabon,,,,,It was a bright orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1226,,html-keyboard-response,40,52760,0.0-16.0-0.0,j1yxakovsl,j1yxakovsl,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,738,,html-keyboard-response,41,53499,0.0-16.0-1.0,j1yxakovsl,j1yxakovsl,,,,,It was a reddish orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_b_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1039,,html-keyboard-response,32,79880,0.0-12.0-0.0,mvljd1nkwy,mvljd1nkwy,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1015,,html-keyboard-response,33,80897,0.0-12.0-1.0,mvljd1nkwy,mvljd1nkwy,,,,,It was a bright orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_a_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1144,,html-keyboard-response,228,255385,0.0-110.0-0.0,0w79pn4dga,0w79pn4dga,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_b_M1_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,726,,html-keyboard-response,229,256112,0.0-110.0-1.0,0w79pn4dga,0w79pn4dga,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1340,,html-keyboard-response,190,200107,0.0-91.0-0.0,o5ssvm95jn,o5ssvm95jn,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,831,,html-keyboard-response,191,200940,0.0-91.0-1.0,o5ssvm95jn,o5ssvm95jn,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2368,,html-keyboard-response,48,74980,0.0-20.0-0.0,7jjpqyasyu,7jjpqyasyu,,,,,It was a bright orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_a_M1_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1111,,html-keyboard-response,49,76091,0.0-20.0-1.0,7jjpqyasyu,7jjpqyasyu,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1337,,html-keyboard-response,216,337997,0.0-104.0-0.0,8p0ssrkfdq,8p0ssrkfdq,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2032,,html-keyboard-response,217,340030,0.0-104.0-1.0,8p0ssrkfdq,8p0ssrkfdq,,,,,It was a juicy orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M2_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2259,,html-keyboard-response,76,199277,0.0-34.0-0.0,a3exattj4d,a3exattj4d,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,992,,html-keyboard-response,77,200271,0.0-34.0-1.0,a3exattj4d,a3exattj4d,,,,,It was a ripe orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,23,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,894,,html-keyboard-response,134,194334,0.0-63.0-0.0,3d7g1w4cep,3d7g1w4cep,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_b_M1_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,762,,html-keyboard-response,135,195097,0.0-63.0-1.0,3d7g1w4cep,3d7g1w4cep,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2342,,html-keyboard-response,68,156157,0.0-30.0-0.0,06za8waveg,06za8waveg,,,,,It was a bright orange.<p>,88,S,yes,N,main,first,,orange,FALSE,M2_a_M1_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1121,,html-keyboard-response,69,157283,0.0-30.0-1.0,06za8waveg,06za8waveg,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,16,,html-keyboard-response,58,22087,0.0-25.0-0.0,y43mzjwtk0,y43mzjwtk0,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,157,,html-keyboard-response,59,22245,0.0-25.0-1.0,y43mzjwtk0,y43mzjwtk0,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1950,,html-keyboard-response,232,271328,0.0-112.0-0.0,3vcblonzp2,3vcblonzp2,,,,,It was a reddish orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M2_b_M1_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,858,,html-keyboard-response,233,272188,0.0-112.0-1.0,3vcblonzp2,3vcblonzp2,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_b_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1633,,html-keyboard-response,32,72984,0.0-12.0-0.0,ujl74bpb11,ujl74bpb11,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,2059,,html-keyboard-response,33,75043,0.0-12.0-1.0,ujl74bpb11,ujl74bpb11,,,,,It was a reddish orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,No,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1007,,html-keyboard-response,232,340658,0.0-112.0-0.0,5d4ec1q0jx,5d4ec1q0jx,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_a_M1_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,555,,html-keyboard-response,233,341213,0.0-112.0-1.0,5d4ec1q0jx,5d4ec1q0jx,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,66,,html-keyboard-response,198,398308,0.0-95.0-0.0,dp3jdy8q4e,dp3jdy8q4e,,,,,It was a bright orange.<p>,88,S,yes,N,main,first,,orange,TRUE,M2_a_M2_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,No,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,117,,html-keyboard-response,199,398426,0.0-95.0-1.0,dp3jdy8q4e,dp3jdy8q4e,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M2_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,No,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1172,,html-keyboard-response,84,175409,0.0-38.0-0.0,pkdjpfjoeg,pkdjpfjoeg,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1648,,html-keyboard-response,85,177059,0.0-38.0-1.0,pkdjpfjoeg,pkdjpfjoeg,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1035,,html-keyboard-response,88,97087,0.0-40.0-0.0,frtrw4oq76,frtrw4oq76,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,692,,html-keyboard-response,89,97779,0.0-40.0-1.0,frtrw4oq76,frtrw4oq76,,,,,It was a reddish orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,739,,html-keyboard-response,158,206625,0.0-75.0-0.0,7ny7hcx86z,7ny7hcx86z,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_b_M2_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,721,,html-keyboard-response,159,207347,0.0-75.0-1.0,7ny7hcx86z,7ny7hcx86z,,,,,It was a bright orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M1_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,989,,html-keyboard-response,218,406609,0.0-105.0-0.0,5nr7rhj7go,5nr7rhj7go,,,,,It was a juicy orange.<p>,77,S,yes,N,main,first,,orange,FALSE,M1_a_M2_b,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,787,,html-keyboard-response,219,407397,0.0-105.0-1.0,5nr7rhj7go,5nr7rhj7go,,,,,It was a reddish orange.<p>,88,S,yes,N,main,second,,orange,FALSE,M1_a_M2_b,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,855,,html-keyboard-response,240,654933,0.0-116.0-0.0,enn8tvojtx,enn8tvojtx,,,,,It was a reddish orange.<p>,88,S,yes,N,main,first,,orange,TRUE,M2_b_M2_a,M2_b,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1536,,html-keyboard-response,241,656473,0.0-116.0-1.0,enn8tvojtx,enn8tvojtx,,,,,It was a bright orange.<p>,88,S,yes,N,main,second,,orange,TRUE,M2_b_M2_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,22,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1825,,html-keyboard-response,100,176345,0.0-46.0-0.0,wetmoqx0zb,wetmoqx0zb,,,,,It was a bright orange.<p>,88,S,yes,N,main,first,,orange,FALSE,M2_a_M1_b,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1045,,html-keyboard-response,101,177390,0.0-46.0-1.0,wetmoqx0zb,wetmoqx0zb,,,,,It was a ripe orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_a_M1_b,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1045,,html-keyboard-response,158,851658,0.0-75.0-0.0,m1btvzg8r4,m1btvzg8r4,,,,,It was a ripe orange.<p>,77,S,yes,N,main,first,,orange,TRUE,M1_b_M1_a,M1_b,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Prefer not to answer,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,670,,html-keyboard-response,159,852329,0.0-75.0-1.0,m1btvzg8r4,m1btvzg8r4,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,TRUE,M1_b_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Prefer not to answer,Yes,No,19,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1497,,html-keyboard-response,194,352861,0.0-93.0-0.0,rj6lax1lhx,rj6lax1lhx,,,,,It was a bright orange.<p>,88,S,yes,N,main,first,,orange,FALSE,M2_a_M1_a,M2_a,28,Klepousniotou et al (2008),No,Polysemy,N,FALSE,Male,Yes,No,20,2,Chair
orange,0,4.66,0.9,0,29,1,1138,Adjective,orange,3.056523724,1045,,html-keyboard-response,195,353906,0.0-93.0-1.0,rj6lax1lhx,rj6lax1lhx,,,,,It was a juicy orange.<p>,77,S,yes,N,main,second,,orange,FALSE,M2_a_M1_a,M1_a,28,Klepousniotou et al (2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
